profile|content_id|top_parent_id|seconds|viewed_at|duration|video_id|episode_id|program_id|object_id|content_type_id|percent_view|expired_at|user
7a6645bf-108b-40c7-aeda-2a44f006f9fd|546982901208580947|0|7029|2024-07-06 10:52:29||0|0|0|0047791720245300|20|0||
c7e6a5a3-3c71-4028-81c2-cec399ea64d2|546660371620954325|0|5264|2024-07-06 12:03:31||0|0|0|0048301720251300|20|0||
772d4262-a59a-4995-af50-67f932e311bc|606011971011084960|600924303344533913|3207|2024-07-06 11:29:41||0|0|0|0007841720251300|20|0||
bbd70831-3710-4922-984f-590a2bd128e9|1011810883912734688|674776551710716586|3820|2024-07-11 14:46:14||0|0|0|0007381720698000|20|0||
e8081f9d-4e77-40c5-b3b8-0c036a44f6c9|838470427288702280|0|4567|2024-07-06 21:01:12||0|0|0|0000591720250700|20|0||
e4dcca4e-a4bc-4ce3-99b8-0d205e967031|546309767539196748|588147948869648989|4522|2024-07-08 01:46:17||0|0|0|0001691720521000|20|0||
17eca147-f776-4ea6-98ec-94bb3ed41ac1|797221610755382532|0|7300|2024-07-07 19:39:44||0|0|0|0001111720362900|20|0||
1b816868-916c-4b0e-87c5-a50339f45d6e|546660371620954325|0|750|2024-07-06 10:47:45||0|0|0|0048301720251300|20|0||
922372a4-d0cc-4dec-a657-41329672c5d3|593264245068529775|0|8209|2024-07-06 10:34:41||0|0|0|0000031720174200|20|0||
6e06a7ba-b199-49f8-9346-02792561f22c|640089550753190853|728871998013880165|789|2024-07-06 10:34:43||0|0|0|0001161720114200|20|0||
5d30b81a-9b97-42e9-bf9b-a32d5b176cd1|562690202083001302|562690200531108268|2985|2024-07-06 10:34:46||0|0|0|0001151720248300|20|0||
3b308da8-9f15-49b6-80c8-60493c1caab2|880600688044175064|546590062280704103|8368|2024-07-06 10:34:47||0|0|0|0000401720369300|20|0||
7b8ce097-9b48-4124-b00d-43af2148e256|606011969257865772|600924303344533913|3287|2024-07-06 10:34:48||0|0|0|0007841720248000|20|0||
2a40794a-0939-48fd-b2ab-212877ccdebf|560150208940344188|0|10132|2024-07-06 10:34:50||0|0|0|0070231720606800|20|0||
079b7021-5bb2-4147-867a-c3c72795d1a9|907831538158880233|0|1231|2024-09-07 13:30:32||0|0|0|0000011720250100|20|0|2024-09-07 13:30:30|
e8081f9d-4e77-40c5-b3b8-0c036a44f6c9|850852811054544810|0|297|2024-07-06 10:34:58||0|0|0|0001991720251000|20|0||
cdcb2ddb-5349-45c5-81cc-a10550962968|1036362653096333450|0|5381|2024-09-22 16:34:51||0|0|0|0007081727006700|20|0|2024-09-22 16:26:27|15941078
c97426e8-e672-4395-a316-46b408ef6835|553261159189316136|0|3|2024-07-06 10:35:03||0|0|0|0003211720251300|20|0||
8e965028-9415-4894-afb7-3aeb0ead8285|728862547676469710|642594603804532279|3603|2024-07-06 10:35:04||0|0|0|0057941720247700|20|0||
9d89f5a1-df6c-4fcf-9c25-ac05cb4bf11f|1009114649306649523|588147948869648989|4471|2024-07-06 10:35:04||0|0|0|0001691720344300|20|0||
835f41d6-4639-454b-90a4-a22a5dbda12b|821134921908915976|821120461987353900|1204|2024-07-06 10:35:04||0|0|0|0100031720250100|20|0||
2e4fd16a-3eba-42d7-8cd5-1b13bb2e89f9|896502518465008835|546309673746170271|498|2024-07-06 10:42:44||0|0|0|0035231720251257|20|0||
942c0dfa-1459-405b-98a0-465ec3dcb947|976919360210429974|654952657201807919|2979|2024-07-06 10:49:45||0|0|0|0007471720249200|20|0||
2fd06f80-b3f3-4430-af1c-c55e41daa015|546396832259899779|0|8432|2024-07-06 10:40:15||0|0|0|0007401720260300|20|0||
34ef79bd-cbab-403a-a54d-e24113a7cc38|546311389338141599|0|3907|2024-07-06 10:35:08||0|0|0|0007151720247400|20|0||
e523fb44-e93b-49e8-abed-cf9d69bcb462|648145466528768696|648145457727942254|3433|2024-07-06 11:33:02||0|0|0|0002811720248300|20|0||
418a36bd-7ea2-48e7-95b8-fa1689328cea|555073985788773056|546402450395889933|4636|2024-09-14 14:52:24||0|0|0|0002841720250700|20|0|2024-09-29 17:21:25|
25709d58-8ea3-4231-8a57-7d1f4ede340d|850852811054544810|0|5587|2024-07-06 12:04:41||0|0|0|0101991720251000|20|0||
6e2e65df-9321-461c-ab7b-a4532bb597df|546311550860788728|0|1172|2024-11-11 07:09:32||0|0|0|0000081720238400|20|0|2024-11-14 06:18:34|
ea12a13f-d496-4a07-a42c-6943e6777f81|553261159189316136|0|4709|2024-07-06 11:54:41||0|0|0|0003211720251300|20|0||
6ceaf5be-5b69-432c-a38e-4b33e6249764|907831538158880233|0|1326|2024-11-09 12:37:41||0|0|0|0000011720250100|20|0|2024-11-09 12:15:21|
c2b9806f-7cae-4705-bd63-eba486106650|546327070486037003|0|3543|2024-07-06 10:59:43||0|0|0|0001111720249200|20|0||
0aebe35d-0f18-4064-887b-6ea36e8847fe|842004344825245593|0|10149|2024-07-06 11:20:28||0|0|0|0073641714138800|20|0||
beed23df-a775-4afd-af2d-d935e4bc0c08|546311781983715393|0|2357|2024-07-06 10:59:58||0|0|0|0002201720250400|20|0||
c933c63a-f772-46ae-a2b3-8c34f35379b6|1006635119851181870|1006635023828651906|6028|2024-07-06 10:40:35||0|0|0|0005181720245600|20|0||
99d8a7e7-c030-49d7-ae11-6a7f08702290|546660371620954325|0|5204|2024-07-06 12:03:56||0|0|0|0048301720251300|20|0||
82a4d80b-d003-4d35-a01a-49cfc2f92b8b|1010528161503969459|0|3658|2024-07-06 10:41:05||0|0|0|0000051720248000|20|0||
6bfe2524-b060-43be-bfff-4dcff0089220|878122277494799107|0|2591|2024-07-06 14:40:48||0|0|0|0049851720129800|20|0||
ab2f9cd5-1f61-4f25-be1b-3de694b8cdfd|546313932537594147|0|760|2024-10-04 23:12:43||0|0|0|0000491720249200|20|0|2024-10-05 23:00:00|
4008b270-4bcc-48b2-bb76-d736ad2ec547|865863895245684167|546310935006937179|2370|2024-08-19 02:01:40||0|0|0|0000061720491300|20|0||
65b93e4e-bc9f-4424-8824-fcd229db1eb2|896502518465008835|546312474844988090|492|2024-07-06 10:42:38||0|0|0|0007581720251257|20|0||
17b0b1c9-654f-4cdf-98de-c504abf240e2|546310763489264171|605915801878265902|3440|2024-07-08 13:05:28||0|0|0|0002811720355400|20|0||
2ae12784-df74-401a-a0a2-8bd1896aa4fd|546311681584661051|546590062280704103|267|2024-07-06 10:39:37||0|0|0|0005051720251300|20|0||
48331a0a-1c23-4f95-b2d1-1253713d7e8d|1006635119851181870|1006635023828651906|5732|2024-07-06 10:35:32||0|0|0|0000061720245600|20|0||
12e9d581-99f8-409b-83af-b240d98132ab|1006635702612305797|986730752877548594|8982|2024-07-06 12:29:53||0|0|0|0000081720249200|20|0||
559f0877-5577-4246-b51e-3c642f0fe7e2|1006635702612305797|986730752877548594|2131|2024-07-06 10:35:33||0|0|0|0048351720249200|20|0||
85b5e692-e799-4d3d-9832-cf37606cf3ad|1006635119851181870|1006635023828651906|7160|2024-07-06 10:59:53||0|0|0|0039461720245600|20|0||
03c54ed5-dc76-42fe-ace7-6b81d6b49a48|553261159189316136|0|33|2024-07-06 10:35:33||0|0|0|0003211720251300|20|0||
4abec361-ecc8-4638-a2dc-1f7c9b619729|546309673746170271|0|1334|2024-10-21 08:47:36||0|0|0|0003121720234800|20|0|2024-10-23 08:25:00|
6bcc30ce-c6a2-43ca-9509-d27e8cc2592a|1006635119851181870|1006635023828651906|6129|2024-07-06 10:42:17||0|0|0|0000061720245600|20|0||
7ae64c8c-dc8f-4e54-82d4-5bfba004d399|907831538158880233|0|2907|2024-08-24 11:04:35||0|0|0|0000011720250100|20|0||
7279c2e4-1cdf-43c0-b66e-d992101fca7e|984359644565751731|546309673746170271|5814|2024-10-19 08:46:02||0|0|0|0007381720414800|20|0|2024-10-22 09:25:00|
27e0b44a-50e2-4e91-afa1-ae8b64d38918|565673588460356116|546312614985073485|4739|2024-07-29 08:10:32||0|0|0|0002841722180300|20|0||
dffe20ab-0666-4eb1-b588-bda39c20d507|1006635119851181870|546310935006937179|3687|2024-07-06 11:27:59||0|0|0|0000061720245600|20|0||
afdcd812-1d8c-4b51-86a3-f968d215490d|958493094271442299|588147948869648989|2163|2024-07-06 10:36:06||0|0|0|0007751720249200|20|0||
64292777-0d21-4f99-81a2-4b41d15c271f|953773176033066832|0|2957|2024-08-10 10:59:54||0|0|0|0001731720249800|20|0||
38b6aad7-4373-4deb-80e5-c09be7b7e415|546327070486037003|0|3571|2024-07-06 10:59:54||0|0|0|0048341720249200|20|0||
ee1adb9e-ad5c-46f8-a66f-400b35d8fda1|606011971011084960|600924303344533913|3215|2024-07-06 11:29:30||0|0|0|0007841720251300|20|0||
45382065-b9dc-4b04-9539-e2e0fc0ce554|546321152977404315|0|1332|2024-07-06 14:22:49||0|0|0|0001031720249200|20|0||
80492acc-5840-4252-a21a-b044e33aa6cf|1009112605160361546|546309673746170271|3403|2024-07-06 11:22:13||0|0|0|0000401720246200|20|0||
a4a7aa8e-d20e-487b-affa-e91e13d9ae24|1009112605160361546|546311768650023672|7719|2024-07-06 11:19:59||0|0|0|0100401720246200|20|0||
d3fcb833-2e54-4e9a-bf6f-1ac44e9efea0|702020331572372256|546409985454637960|10171|2024-07-06 16:10:49||0|0|0|0031431720864800|20|0||
c05b879d-d0b9-4500-9f59-dc6c5e3e0e4c|875624436559317979|588147948869648989|3531|2024-07-06 11:24:36||0|0|0|0048331720250700|20|0||
13ca3157-5f17-47b1-8bfb-307bae791b26|546660371620954325|0|5243|2024-07-06 12:03:14||0|0|0|0048301720251300|20|0||
7b8ce097-9b48-4124-b00d-43af2148e256|546327070486037003|0|3175|2024-09-07 10:53:12||0|0|0|0000071720249200|20|0|2024-09-10 10:00:00|
2ac62273-80ff-4a87-9e20-a5a1a0f6a0e6|553261159189316136|546332869501387704|4757|2024-07-07 19:19:37||0|0|0|0003211720251300|20|0||
74e64fcf-4f98-4dee-943b-9e4cace2d101|546660371620954325|0|5200|2024-07-08 04:21:35||0|0|0|0048301720251300|20|0||
7ba86bec-dfe2-4023-9577-5582fafb227b|560153820936536282|0|1632|2024-07-07 18:12:27||0|0|0|0005211720363500|20|0||
9993e2ee-b346-427f-8b0f-829b465bef45|546410174680662455|546409985454637960|2136|2024-07-10 21:34:22||0|0|0|0031431720275000|20|0||
62893fd5-6b02-4749-82a7-2c236756ff10|546590123672732501|546590062280704103|285|2024-07-06 10:34:45||0|0|0|0005051720251000|20|0||
23b7aa29-6878-47cd-be20-70eb1e8fe79f|546590123672732501|546590062280704103|287|2024-07-06 10:34:47||0|0|0|0005051720251000|20|0||
c1d5baee-066a-4ac0-ba44-4a22cd660639|546333626497762280|0|2390|2024-07-06 10:34:48||0|0|0|0000041720246800|20|0||
ede3f9a8-a21d-4609-999b-aa9a7f7f27e5|848371271745049480|991771095070102538|9926|2024-07-06 10:34:49||0|0|0|0039461720591200|20|0||
07215066-54d4-45bf-a893-181f7b244f88|850852811054544810|0|291|2024-07-06 10:34:51||0|0|0|0101991720251000|20|0||
7495d86e-3575-46f4-9cd2-857f1add838d|578991322354942126|0|7731|2024-07-06 10:34:52||0|0|0|0048301720243560|20|0||
c8157c9a-be20-4b12-8d47-e2ad52a91e47|553261159189316136|0|5234|2024-10-13 12:59:33||0|0|0|0003211720251300|20|0|2024-10-15 11:30:00|
825a1a3e-4a82-4e52-b446-d622631bb684|547561662308155696|0|3893|2024-07-06 10:34:53||0|0|0|0028981720247400|20|0||
ec1cd31f-b360-4a22-8349-b8622db1dd97|546309503289655363|0|12967|2024-07-06 10:35:00||0|0|0|0048751720229100|20|0||
1a6b5b44-3f8b-43af-ae9c-e28f8347512b|892964022573007080|768908416758910281|2102|2024-07-06 10:35:03||0|0|0|0035701720249200|20|0||
79670782-0abd-4a95-8ee1-4d1c7709aff3|689633925618331730|546311027520701035|1506|2024-07-06 10:35:06||0|0|0|0007491720249800|20|0||
e2613238-4a33-46b0-97b1-8169925255b2|606011971011084960|600924303344533913|1964|2024-07-08 01:38:24||0|0|0|0007841720251300|20|0||
aa6c5171-534e-43c0-9080-b880c011b31a|806798283786172819|0|3374|2024-07-06 10:41:24||0|0|0|0035761720248300|20|0||
0dd80375-5084-44ae-ab15-f4067c9f3feb|1006635119851181870|546310935006937179|7192|2024-07-06 13:52:27||0|0|0|0000061720245600|20|0||
81981285-8913-4ab4-b5ff-6854599aa868|546660371620954325|0|3526|2024-07-07 21:10:23||0|0|0|0048301720251300|20|0||
6ce934f8-4b17-4e53-baa4-711a5d2a6f73|553261159189316136|0|4755|2024-07-06 11:54:54||0|0|0|0003211720251300|20|0||
2e9bdf6b-57dd-4b68-ba49-606934588e29|546311054926283471|0|5752|2024-07-06 10:35:52||0|0|0|0007411720245600|20|0||
6eccdbc9-1ab2-49a8-b267-3e6ff36ecb99|1010528161503969459|0|3321|2024-07-06 10:35:22||0|0|0|0039481720248000|20|0||
e7d25f99-7066-4b53-b4d5-9ab0927609fd|748572480545194658|546331762674893164|149|2024-07-06 10:37:31||0|0|0|0055681720251300|20|0||
5afd68b6-293d-4969-bfb6-c3aa1f8deaad|546309197793329528|815695933914403064|7502|2024-07-07 11:34:46||0|0|0|0006291720635900|20|0||
a90ccadb-cdac-4376-9868-451acfc402de|546660371620954325|0|1178|2024-07-06 10:55:03||0|0|0|0048301720251300|20|0||
0914c2a9-2053-41b1-85f3-a43c79f9aa9e|546597883231601125|0|1649|2024-07-06 10:37:32||0|0|0|0001181720249800|20|0||
bd29f63d-a0ba-4b73-89a9-42234c4e610c|555072979881427072|546309758844404134|9352|2024-07-06 12:42:41||0|0|0|0007191720168200|20|0||
b86b32c7-6296-498a-ada0-5dbbbbae1967|546660371620954325|0|571|2024-07-06 10:44:41||0|0|0|0048301720251300|20|0||
51098430-6e91-4591-a9c6-942b1c3ee5f1|546311679382651688|546311677881091000|3100|2024-07-06 10:38:37||0|0|0|0007141720248412|20|0||
7bd1df66-1ee2-4e64-8e04-50e41e569efc|546397042457444662|0|8861|2024-10-27 06:42:34||0|0|0|0000261720621800|20|0|2024-11-02 16:15:00|
294d724f-8693-4dac-8d79-7280f1991cc3|552627686195856370|588147948869648989|4171|2024-07-09 10:47:54||0|0|0|0007351720467900|20|0||
9bfcae3d-f146-472f-b216-3a813983090a|578991322354942126|0|2124|2024-07-07 18:38:25||0|0|0|0048301720364580|20|0||
78ad24d5-db7f-4437-8df2-a68a0ecbf130|546597883231601125|0|1531|2024-07-06 10:35:33||0|0|0|0036821720249800|20|0||
6aff4aef-2247-42aa-b9d4-5f250891f948|546660371620954325|0|5204|2024-07-06 12:03:52||0|0|0|0048301720251300|20|0||
9d9ed1a3-5211-4797-accd-8ace6d064af0|546409987107192892|546409985454637960|3558|2024-07-06 10:59:43||0|0|0|0037811720249200|20|0||
ff0bf68e-c89f-4f89-ae0d-a4a4d307b7c1|562690202083001302|562690200531108268|3596|2024-07-06 10:44:57||0|0|0|0101151720248300|20|0||
18ad0ae5-2418-4828-9548-b3a33e1e4ba6|659806690059564695|0|1460|2024-07-08 16:04:47||0|0|0|0000291720251300|20|0||
a0fbab76-9cce-4c90-b936-8265be93f41f|546313836609667392|0|1494|2024-07-06 10:47:53||0|0|0|0000491720246440|20|0||
120c7adf-06ec-4f76-b9ba-e4ce01492a0b|606011971011084960|600924303344533913|3228|2024-07-06 11:29:56||0|0|0|0007841720251300|20|0||
9ba741c6-dd19-4bad-8496-659b4b9c36ce|875624436559317979|588147948869648989|1075|2024-07-06 10:43:00||0|0|0|0001691720250700|20|0||
286925c8-0943-4ad3-bd28-6326b291b160|546660371620954325|0|5219|2024-07-06 12:03:38||0|0|0|0048301720251300|20|0||
84e1312b-e16e-486e-ac79-506c9306ca9a|546660371620954325|0|5261|2024-07-06 12:03:53||0|0|0|0048301720251300|20|0||
757ef075-716b-49ae-a36b-36ee678339a6|546332119136207673|0|3224|2024-07-06 11:29:54||0|0|0|0003411720251300|20|0||
3ca107c3-3a43-4274-882d-d6a2c6151a6e|606011971011084960|600924303344533913|2974|2024-07-06 11:24:36||0|0|0|0007841720251300|20|0||
ec0c2e3f-1b1a-4a4c-ae81-89a4cc16b9bb|1009112605160361546|546309673746170271|3500|2024-07-06 11:06:05||0|0|0|0000401720246200|20|0||
74875832-deec-463c-b78a-dbf500201f50|606011971011084960|600924303344533913|3233|2024-07-06 11:29:44||0|0|0|0007841720251300|20|0||
2c5e4ec7-4d85-4eef-9969-c0d8027c9a55|875624436559317979|588147948869648989|1999|2024-07-06 10:58:46||0|0|0|0001691720250700|20|0||
c7e66db0-344d-40ad-b1c0-87c7b226cad2|606011971011084960|600924303344533913|3208|2024-07-06 11:29:29||0|0|0|0007841720251300|20|0||
810dc4ee-2ff3-4c74-a3d3-627ff55fe4c3|863236024301488457|546310935006937179|3589|2024-07-06 10:35:41||0|0|0|0007191720234800|20|0||
358cd6e5-c0e7-49f4-a6ae-cb1c107277fe|606011971011084960|600924303344533913|2960|2024-07-08 01:54:53||0|0|0|0007841720251300|20|0||
f3489110-51c5-4781-9d2a-16b05b5c15c1|553261159189316136|0|2395|2024-07-06 11:15:38||0|0|0|0003211720251300|20|0||
d36a3d9d-67b2-4437-9544-2f97f30dfa0c|1006635702612305797|986730752877548594|3455|2024-07-06 10:58:02||0|0|0|0000081720249200|20|0||
56caf640-47e8-4987-8404-671bf0f6d0d6|546311781983715393|0|2360|2024-07-06 10:59:30||0|0|0|0100041720250400|20|0||
a11c5b42-5f21-413a-9a96-f5b5d40c5a07|546406746243990121|546406307620454897|1303|2024-07-06 10:36:47||0|0|0|0070471720250100|20|0||
c4003c2a-ed1d-4ff3-a0ba-ba6c264222b3|546332119136207673|0|978|2024-07-06 10:51:36||0|0|0|0003411720251300|20|0||
3cbd3ec5-b68e-42d7-99cf-70edce7bd0f3|546313073208591281|0|12213|2024-07-06 12:23:33||0|0|0|0035391720245600|20|0||
8d2ee1c1-9d08-43e2-9bf2-93855279de6b|588153393361453091|0|4323|2024-07-06 10:37:12||0|0|0|0000121720257300|20|0||
96d95277-2a41-4567-b98e-dba17024e27b|1009133930607890370|991797167460582844|2847|2024-07-13 19:29:06||0|0|0|0002451720188000|20|0||
61d0e8d9-62ab-4a5a-95aa-6353511a4fc2|821134921908915976|821120461987353900|1765|2024-07-06 10:44:36||0|0|0|0000031720250100|20|0||
6b3e2b49-785d-4c2e-9034-6454a3baec6f|546316728859099720|0|573|2024-08-05 11:09:36||0|0|0|0000341720251300|20|0||
0fb487ca-3272-489b-936c-9c123a749939|1009115325651514695|546321152977404315|2121|2024-07-06 22:04:52||0|0|0|0000091720246200|20|0||
d16c5154-ce9b-4acb-b9ab-0216d851ca8c|572837948152610886|0|2976|2024-07-06 17:14:37||0|0|0|0003261720272225|20|0||
6100f242-2ab0-403c-8bf1-fc6c685ff701|1009126873167465884|0|5961|2024-07-07 11:39:54||0|0|0|0007411720335600|20|0||
617ac18b-ddcb-4076-9bc5-5da844472962|642566241804438781|726674929764327360|7846|2024-07-10 23:41:08||0|0|0|0101151720886400|20|0||
2d71b498-fbf1-49fa-b2af-ab7b5da93154|764028575267462300|565221078952051586|8467|2024-07-09 01:42:07||0|0|0|0002611720464000|20|0||
4b588824-906f-4176-af9b-5af564e7b2cc|546314964592231419|546314869813543472|1777|2024-07-11 19:15:22||0|0|0|0002181720590420|20|0||
4d1c2466-b2d5-4e67-b002-9570337ce3a9|850849154170638040|546310935006937179|9967|2024-07-06 10:34:49||0|0|0|0035791720584300|20|0||
705033b8-29e5-4a57-a2fa-8ef7292448f8|1006635119851181870|1006635023828651906|5691|2024-07-06 10:34:51||0|0|0|0039461720245600|20|0||
d5a23065-91a5-4e35-b9c0-0b01481e8359|926463280348226759|546312273208017714|9826|2024-07-06 10:34:54||0|0|0|0001871720773000|20|0||
0276b4b1-01a4-4a0c-b441-74c6c4c5186d|927642529962449663|575367705452871962|9843|2024-07-06 10:34:55||0|0|0|0001151720578300|20|0||
727e9706-2bc0-4ce1-8bfc-650dcf5c14af|558365567300404205|547468988334998309|3643|2024-07-06 10:34:57||0|0|0|0003661720270800|20|0||
b48a3512-cc93-4242-be78-4c85fb138ab7|905347784379546651|546311027520701035|9760|2024-07-06 10:34:58||0|0|0|0035331720521000|20|0||
e16b0ff2-8f01-4301-8a12-a3a89fcbcf3f|744136081644807849|546327984420684693|3882|2024-07-06 10:34:58||0|0|0|0001091720242300|20|0||
a976ca15-b5d7-4788-b28d-146ab4072f8e|865862864047694524|562690200531108268|9230|2024-07-06 10:34:59||0|0|0|0001151720412700|20|0||
825a1a3e-4a82-4e52-b446-d622631bb684|546593489035461338|546593473877246864|903|2024-07-06 10:35:04||0|0|0|0057701720250400|20|0||
067e4aae-2614-425f-89ca-35c2e145cfe0|724316736556587104|0|1121|2024-07-19 14:24:39||0|0|0|0000761721350020|20|0||
d3fcb833-2e54-4e9a-bf6f-1ac44e9efea0|702020365292450136|546409985454637960|10201|2024-07-06 16:11:19||0|0|0|0031431720872000|20|0||
705033b8-29e5-4a57-a2fa-8ef7292448f8|1006635702612305797|986730752877548594|2111|2024-07-06 10:35:11||0|0|0|0048351720249200|20|0||
ff079917-5e25-4d4c-9957-7a5df7776b80|863235435541791917|546310935006937179|891|2024-07-06 10:35:13||0|0|0|0000061720234800|20|0||
e8081f9d-4e77-40c5-b3b8-0c036a44f6c9|821134921908915976|821120461987353900|1213|2024-07-06 10:35:14||0|0|0|0000031720250100|20|0||
e603cd9e-3c9e-4b32-923c-939f46605a3b|546313181778149535|0|10386|2024-07-06 10:35:14||0|0|0|0000491720683480|20|0||
4d860017-993d-4c69-afc1-068df69f95e5|546313932537594147|0|1040|2024-10-12 10:17:37||0|0|0|0000491720249200|20|0|2024-10-13 10:00:00|
e1b1dfa8-bf6a-4ec2-8765-90950ecfe9a9|875624442818384288|588147948869648989|1919|2024-07-06 10:42:05||0|0|0|0007351720249800|20|0||
d7bb25a3-a48d-4af3-9702-b573d6731706|560146795879989849|0|4641|2024-07-06 11:51:56||0|0|0|0049851720240800|20|0||
7522a2fb-080d-4b08-a49b-12cbd362e994|546660371620954325|0|1170|2024-07-06 10:54:53||0|0|0|0048301720251300|20|0||
101f733b-5e94-49f0-b16d-864e4cdd7706|546590068505051587|546309673746170271|274|2024-07-06 10:39:38||0|0|0|0036851720251300|20|0||
af7b6451-0cd7-4a62-a224-f0343f5fb19e|1006635702612305797|986730752877548594|2156|2024-07-06 10:35:58||0|0|0|0048351720249200|20|0||
a397f851-3b52-45cc-94bb-061ef6a470cc|553261159189316136|0|4714|2024-08-11 10:24:38||0|0|0|0003211720251300|20|0||
3005fb7c-51ee-4e72-98c4-cf1ae8c64301|546311681584661051|546590062280704103|291|2024-11-12 11:19:58||0|0|0|0005051720251300|20|0|2024-11-12 11:15:20|
9b688e69-f889-4747-b4b2-c1b79af637d9|907831538158880233|0|2954|2024-07-06 11:04:47||0|0|0|0039291720250100|20|0||
c4aa3a38-a429-45fa-b812-0f6f26a5e916|553261159189316136|0|210|2024-07-06 10:38:34||0|0|0|0003211720251300|20|0||
028f38dc-fffd-4e06-8334-098271fd0289|546660371620954325|0|5273|2024-07-06 12:03:32||0|0|0|0048301720251300|20|0||
85c05100-6d7e-41c7-bf5f-d04d3a8f1930|797060017267758041|0|690|2024-08-29 20:21:33||0|0|0|0070121720251300|20|0||
0240b483-91f8-41ae-abaf-70020ea3e610|546660371620954325|0|4010|2024-07-06 11:43:30||0|0|0|0048301720251300|20|0||
809a7b36-e39c-4e6e-994e-a11bb3233708|970070652444766801|0|1754|2024-07-06 10:59:42||0|0|0|0082671720249500|20|0||
c613970f-dfb8-44cc-b869-25fe03f55d6c|1010528161503969459|0|7391|2024-07-06 11:44:29||0|0|0|0039481720248000|20|0||
4905b036-b477-4f7d-ab6e-4291f9219679|546323957783986857|0|7469|2024-07-06 10:39:34||0|0|0|0002231720244100|20|0||
eac10e00-75a0-4df4-aad0-c49b9adbef09|821134921908915976|821120461987353900|1261|2024-07-06 10:36:03||0|0|0|0000031720250100|20|0||
f7dd07ac-cd8f-4638-96f3-65224552083e|553261159189316136|0|158|2024-07-06 10:37:38||0|0|0|0003211720251300|20|0||
f7fd205e-1242-401a-8e11-f24349d011f4|546317507535831974|0|8221|2024-07-06 12:39:48||0|0|0|0007431720250400|20|0||
beb427d3-8068-4042-8983-f706b7ef3a9f|749088256520405423|0|10499|2024-07-09 02:52:05||0|0|0|0000061720959600|20|0||
f5dc3a0f-2c9e-4963-adf2-1f5acf5a550b|754044827466918364|0|1217|2024-08-07 14:20:19||0|0|0|0000101720249200|20|0||
44e6680a-a120-4f41-b2b2-424bbdc2dc1e|546314175853363745|0|8997|2024-07-06 10:43:56||0|0|0|0036701720460700|20|0||
3dc5e4a2-2088-4f6a-8333-b8ca7d110fe3|860775091006307317|858296700784052536|1956|2024-07-06 10:37:41||0|0|0|0050461720249500|20|0||
79e68e52-ac95-4faa-8598-97005ae19383|546597883231601125|0|10208|2024-09-14 21:35:24||0|0|0|0001181720249800|20|0|2024-09-15 18:45:00|
d4d85c1f-6d14-44a8-bfac-25fe2d0cec4c|1006635702612305797|986730752877548594|8988|2024-07-06 12:29:56||0|0|0|0048351720249200|20|0||
23b99f1b-7455-47f2-a0d5-d79137f8830b|546660371620954325|0|5237|2024-07-06 12:03:49||0|0|0|0048301720251300|20|0||
07b6eef7-eb95-48a3-b2ff-e195e9700723|546606828289524372|575374350320927100|6133|2024-07-06 10:45:41||0|0|0|0002811720447650|20|0||
84afc025-99b0-4712-a369-561e40e29a4c|546660371620954325|0|3153|2024-07-06 11:28:31||0|0|0|0048301720251300|20|0||
48dd3577-5bbe-4f5d-b56c-45d0038a641a|546660371620954325|0|894|2024-07-06 10:50:12||0|0|0|0048301720251300|20|0||
18e27449-b7ba-49fb-a741-35fb1d1a74d6|546597883231601125|0|1876|2024-07-06 10:41:27||0|0|0|0036821720249800|20|0||
018a5e6e-0942-4eb2-b256-9cb68d4c4985|546660371620954325|0|3049|2024-07-06 11:26:46||0|0|0|0048301720251300|20|0||
4990c3c0-d669-4acc-8a05-28996685fc07|954861639111789840|930133345290447260|3491|2024-07-14 00:47:35||0|0|0|0002171720250580|20|0||
f3f23a69-17d2-44fb-bad2-c0924a108352|714406397020798288|0|8636|2024-07-06 10:39:21||0|0|0|0001291720508700|20|0||
e2f2ced4-9e80-4851-bf7f-2ecffe8ce9ec|606011971011084960|600924303344533913|909|2024-07-06 10:50:33||0|0|0|0007841720251300|20|0||
4ec17d05-67b1-4f9b-9880-6cf693c28b0c|553261159189316136|546332869501387704|4646|2024-07-06 11:54:44||0|0|0|0003211720251300|20|0||
5fa88a7f-ef0f-477c-8fcb-b60cee576381|546660371620954325|0|4581|2024-07-06 11:51:43||0|0|0|0048301720251300|20|0||
4b27375d-183a-4723-90cc-187af710d2b5|875624436559317979|588147948869648989|2270|2024-07-06 11:03:24||0|0|0|0048331720250700|20|0||
331943de-7a07-4f73-b8fa-81ae28e2e8d4|873517013736168759|546315690101965410|438|2024-07-06 10:37:20||0|0|0|0003001720251000|20|0||
4766d83a-ee39-4c5f-a213-8424268fd951|875624435130684195|0|3293|2024-07-06 11:20:09||0|0|0|0001691720247400|20|0||
626875cc-a928-415a-811f-24fa0c65edbf|606011971011084960|600924303344533913|325|2024-07-06 10:40:32||0|0|0|0007841720251300|20|0||
27ab75af-8fcd-49ee-a698-afe7d3a9ea3d|553261159189316136|0|956|2024-07-07 18:15:58||0|0|0|0003211720251300|20|0||
1e963e27-d928-4f5e-874f-2c87b5c8b4c7|546660371620954325|0|1793|2024-07-06 11:05:07||0|0|0|0048301720251300|20|0||
1d5184f5-6a11-400b-9020-e41dbbc40d83|793692888955519592|0|3293|2024-07-06 14:11:43||0|0|0|0000031720263000|20|0||
